date,btc_open,btc_high,btc_low,btc_close,btc_volume,fng_value,fng_class,active_addresses,tx_count,tx_volume,bitcoin_interest,dollar_value,10Y_yield,cpi,dow_adj,sp_adj,nasdaq_adj,sp_ret,nasdaq_ret,dow_ret
2018-09-27,6487.56,6667.98,6429.23,6651.99,4546.1189148,42.0,Fear,481908.0,248686.0,126129.93324774,11,113.9782,3.06,252.182,26439.9296875,2914.0,8041.97021484375,0.0027632870875580196,0.006457785671937444,0.0020712454854125983
2018-09-28,6656.1,6792.28,6525.67,6670.0,8869.94431695,42.0,Fear,527058.0,254239.0,137336.05132336,11,113.8072,3.05,252.182,26458.310546875,2913.97998046875,8046.35009765625,-6.870120538793323e-06,0.0005446280818617311,0.0006951932018068874
2018-09-29,6669.44,6678.62,6454.0,6565.24,3179.0952797200002,37.0,Fear,429819.0,218339.0,70886.84278193,11,113.8072,3.05,252.182,26458.310546875,2913.97998046875,8046.35009765625,-6.870120538793323e-06,0.0005446280818617311,0.0006951932018068874
2018-09-30,6558.81,6628.06,6539.39,6575.99,2328.2678024800002,34.0,Fear,413889.0,208210.0,63803.98514462,11,113.8072,3.05,252.182,26458.310546875,2913.97998046875,8046.35009765625,-6.870120538793323e-06,0.0005446280818617311,0.0006951932018068874
2018-10-01,6575.0,6638.15,6477.57,6551.96,5002.39796185,35.0,Fear,484983.0,242820.0,104521.23748128,9,113.8227,3.09,252.772,26651.2109375,2924.590087890625,8037.2998046875,0.003641105118425747,-0.0011247699713421433,0.007290729704122478
2018-10-02,6552.49,6608.26,6447.28,6530.49,4189.93455063,33.0,Fear,484847.0,244772.0,126366.95828697,9,113.8946,3.05,252.772,26773.939453125,2923.429931640625,7999.5498046875,-0.0003966902079042267,-0.004696851046664174,0.004604988340410232
2018-10-03,6530.49,6545.82,6396.34,6433.6,4623.97439004,36.0,Fear,552113.0,242303.0,114587.95392339,9,114.1559,3.15,252.772,26828.390625,2925.510009765625,8025.08984375,0.0007115197468861023,0.0031926845492646905,0.0020337377684120916
2018-10-04,6432.02,6604.89,6413.2,6565.92,3945.07330286,29.0,Fear,506880.0,243157.0,102191.80613948,9,114.6857,3.19,252.772,26627.48046875,2901.610107421875,7879.509765625,-0.008169482334351885,-0.018140616611087346,-0.007488714439053301
2018-10-05,6566.0,6594.94,6510.0,6538.29,3144.89761787,37.0,Fear,533087.0,244719.0,95772.50767858,9,114.5599,3.23,252.772,26447.05078125,2885.570068359375,7788.4501953125,-0.005527978766503461,-0.011556501993278179,-0.006776070597882988
2018-10-06,6538.29,6641.35,6526.28,6547.07,3015.04717225,34.0,Fear,441965.0,214843.0,59251.46792762,9,114.5599,3.23,252.772,26447.05078125,2885.570068359375,7788.4501953125,-0.005527978766503461,-0.011556501993278179,-0.006776070597882988
2018-10-07,6540.0,6561.25,6493.92,6531.86,1498.3366249,29.0,Fear,444618.0,219731.0,38328.30629141,9,114.5599,3.23,252.772,26447.05078125,2885.570068359375,7788.4501953125,-0.005527978766503461,-0.011556501993278179,-0.006776070597882988
2018-10-08,6531.39,6656.63,6519.7,6630.54,4883.27520608,26.0,Fear,477298.0,248041.0,95479.4055692,9,114.5599,3.23,252.772,26486.779296875,2884.429931640625,7735.9501953125,-0.00039511662920677093,-0.006740750557998942,0.0015021907718031358
2018-10-09,6629.56,6637.44,6553.13,6585.04,2131.73716856,31.0,Fear,463257.0,235862.0,106727.57894567,9,114.6568,3.21,252.772,26430.5703125,2880.340087890625,7738.02001953125,-0.0014179036575431292,0.0002675591448357828,-0.002122152480110384
2018-10-10,6583.73,6594.35,6387.91,6537.61,5355.01815023,28.0,Fear,482435.0,244945.0,115412.58970185,9,114.6059,3.22,252.772,25598.740234375,2785.679931640625,7422.0498046875,-0.0328642290012785,-0.04083347084218203,-0.03147227124840346
2018-10-11,6537.73,6546.86,6055.28,6197.67,8593.76882164,19.0,Extreme Fear,499968.0,262467.0,142521.04483277,9,114.4062,3.14,252.772,25052.830078125,2728.3701171875,7329.06005859375,-0.02057300761734404,-0.012528849649462215,-0.021325664905842867
2018-10-12,6194.88,6243.79,6109.0,6215.73,4252.27140701,13.0,Extreme Fear,498115.0,243174.0,128397.51296319,9,114.368,3.15,252.772,25339.990234375,2767.1298828125,7496.89013671875,0.014206197825152422,0.02289926358676908,0.011462184326262337
2018-10-13,6215.73,6222.91,6168.83,6202.39,2076.17259592,15.0,Extreme Fear,400481.0,205097.0,59376.85282451,9,114.368,3.15,252.772,25339.990234375,2767.1298828125,7496.89013671875,0.014206197825152422,0.02289926358676908,0.011462184326262337
2018-10-14,6202.39,6349.47,6181.71,6243.58,2101.69897426,18.0,Extreme Fear,378043.0,191259.0,64000.4546354,9,114.368,3.15,252.772,25339.990234375,2767.1298828125,7496.89013671875,0.014206197825152422,0.02289926358676908,0.011462184326262337
2018-10-15,6243.58,6756.0,6143.08,6390.0,16332.87223436,20.0,Extreme Fear,502796.0,266945.0,219303.98403101,9,114.044,3.16,252.772,25250.55078125,2750.7900390625,7430.740234375,-0.005904978964482943,-0.008823645690065107,-0.003529577253098992
2018-10-16,6389.98,6493.77,6359.56,6436.87,4921.45471715,24.0,Extreme Fear,490756.0,257967.0,136972.66102608,9,113.8952,3.16,252.772,25798.419921875,2809.919921875,7645.490234375,0.02149560016316343,0.02890021629427375,0.02169731446142653
2018-10-17,6435.53,6489.0,6407.69,6431.78,3556.59814895,23.0,Extreme Fear,490531.0,260362.0,112983.94243377,9,114.1743,3.19,252.772,25706.6796875,2809.2099609375,7642.7001953125,-0.00025266233815879335,-0.0003649261168310325,-0.003556040821601325
2018-10-18,6428.4,6490.0,6350.0,6399.93,3524.60715831,26.0,Fear,479720.0,253450.0,134568.34717246,9,114.8152,3.17,252.772,25379.44921875,2768.780029296875,7485.14013671875,-0.014391922356395415,-0.020615758117842442,-0.01272939456701272
2018-10-19,6399.93,6412.4,6355.34,6386.45,2704.40653253,24.0,Extreme Fear,504471.0,253826.0,130794.88090176,9,114.8557,3.2,252.772,25444.33984375,2767.780029296875,7449.02978515625,-0.00036116989772350117,-0.00482427194453694,0.002556817700837266
2018-10-20,6386.45,6424.16,6363.02,6399.17,1356.42994235,21.0,Extreme Fear,428970.0,227821.0,107638.94788253,9,114.8557,3.2,252.772,25444.33984375,2767.780029296875,7449.02978515625,-0.00036116989772350117,-0.00482427194453694,0.002556817700837266
2018-10-21,6399.17,6470.0,6393.59,6438.89,1345.91391706,21.0,Extreme Fear,403199.0,211505.0,45300.18497126,9,114.8557,3.2,252.772,25444.33984375,2767.780029296875,7449.02978515625,-0.00036116989772350117,-0.00482427194453694,0.002556817700837266
2018-10-22,6434.81,6438.9,6372.53,6389.73,2423.68326783,27.0,Fear,489860.0,255324.0,113898.24531915,9,115.1772,3.2,252.772,25317.41015625,2755.8798828125,7468.6298828125,-0.004299527548581317,0.0026312282567735323,-0.004988523509725784
2018-10-23,6390.85,6421.58,6354.26,6406.87,2828.43101376,24.0,Extreme Fear,487826.0,253463.0,113622.78920733,9,115.1641,3.17,252.772,25191.4296875,2740.68994140625,7437.5400390625,-0.005511829997012829,-0.00416272385133809,-0.004976040913051261
2018-10-24,6404.01,6473.0,6385.0,6421.33,3465.89346662,23.0,Extreme Fear,478551.0,254091.0,120219.6096642,9,115.3743,3.1,252.772,24583.419921875,2656.10009765625,7108.39990234375,-0.030864433977743855,-0.04425389779282962,-0.024135579963796006
2018-10-25,6421.32,6435.8,6361.73,6410.0,3162.38655185,25.0,Extreme Fear,474715.0,254599.0,127063.22494307,9,115.4818,3.14,252.772,24984.55078125,2705.570068359375,7318.33984375,0.018625040052811848,0.029534064527943826,0.016317130027057924
2018-10-26,6410.0,6450.3,6377.81,6403.78,3383.36631153,29.0,Fear,503384.0,253002.0,116264.00201481,9,115.4717,3.08,252.772,24688.310546875,2658.68994140625,7167.2099609375,-0.017327264039978307,-0.02065084240950732,-0.011856936591284173
2018-10-27,6402.96,6420.01,6381.25,6402.0,983.07023418,33.0,Fear,418914.0,233749.0,59305.67537731,9,115.4717,3.08,252.772,24688.310546875,2658.68994140625,7167.2099609375,-0.017327264039978307,-0.02065084240950732,-0.011856936591284173
2018-10-28,6402.0,6420.0,6383.0,6390.95,695.56915045,35.0,Fear,403764.0,219860.0,71645.16455588,9,115.4717,3.08,252.772,24688.310546875,2658.68994140625,7167.2099609375,-0.017327264039978307,-0.02065084240950732,-0.011856936591284173
2018-10-29,6390.95,6420.0,6208.37,6245.03,5120.955739,34.0,Fear,495174.0,269754.0,141597.67842289,9,115.8925,3.08,252.772,24442.919921875,2641.25,7050.2900390625,-0.0065595995737004476,-0.016313171026415163,-0.009939547079743871
2018-10-30,6242.81,6289.0,6231.78,6259.01,2546.8898389,31.0,Fear,505404.0,283327.0,100057.50840646,9,116.2346,3.12,252.772,24874.640625,2682.6298828125,7161.64990234375,0.015666780052058682,0.015795075474094755,0.01766240303960709
2018-10-31,6258.38,6350.0,6199.25,6305.0,5190.945127,32.0,Fear,510367.0,288283.0,128050.18334012,9,116.5268,3.15,252.772,25115.759765625,2711.739990234375,7305.89990234375,0.010851331974038647,0.020142006655867517,0.00969337182635166
2018-11-01,6305.0,6340.0,6288.01,6320.6,1970.29341021,29.0,Fear,505058.0,281941.0,127786.03761222,13,115.8643,3.14,252.594,25380.740234375,2740.3701171875,7434.06005859375,0.010557843693063784,0.017542008234863182,0.010550366432182212
2018-11-02,6320.6,6381.25,6317.31,6355.74,2953.57154403,36.0,Fear,565269.0,292704.0,137076.405956,13,115.6415,3.22,252.594,25270.830078125,2723.06005859375,7356.990234375,-0.0063166863793988615,-0.010367124237805614,-0.004330455110254872
2018-11-03,6350.37,6364.98,6312.48,6332.58,1020.40175423,36.0,Fear,453208.0,249564.0,57759.29082746,13,115.6415,3.22,252.594,25270.830078125,2723.06005859375,7356.990234375,-0.0063166863793988615,-0.010367124237805614,-0.004330455110254872
2018-11-04,6332.25,6475.0,6310.57,6440.0,2566.70411161,41.0,Fear,418053.0,229291.0,82401.40320903,13,115.6415,3.22,252.594,25270.830078125,2723.06005859375,7356.990234375,-0.0063166863793988615,-0.010367124237805614,-0.004330455110254872
2018-11-05,6439.21,6446.94,6369.89,6372.3,2388.07312351,42.0,Fear,531376.0,293239.0,116896.12990623,13,115.7015,3.2,252.594,25461.69921875,2738.31005859375,7328.85009765625,0.005600317169601965,-0.0038249523000951635,0.00755294305865406
2018-11-06,6372.23,6457.89,6372.23,6423.41,3648.95079443,42.0,Fear,519342.0,285451.0,116941.35240412,13,115.5607,3.22,252.594,25635.009765625,2755.449951171875,7375.9599609375,0.006259295774170726,0.006428002026718449,0.006806715662848406
2018-11-07,6423.41,6544.0,6413.38,6512.43,5338.99206605,48.0,Neutral,522948.0,293734.0,131243.46889415,13,115.2505,3.22,252.594,26180.30078125,2813.889892578125,7570.75,0.021208856064105275,0.026408771209997406,0.021271340272949857
2018-11-08,6512.43,6514.33,6388.88,6413.88,4004.70755649,51.0,Neutral,498004.0,277597.0,119749.93119902,13,115.6463,3.24,252.594,26191.220703125,2806.830078125,7530.8798828125,-0.0025089163835961825,-0.005266336517187886,0.00041710452321552793
2018-11-09,6413.95,6432.0,6309.0,6330.58,3278.88051277,47.0,Neutral,541364.0,283896.0,131258.847817,13,116.4762,3.19,252.594,25989.30078125,2781.010009765625,7406.89990234375,-0.00919901370610332,-0.01646288115040928,-0.007709450588949007
2018-11-10,6330.58,6377.26,6307.0,6352.18,1817.10812407,52.0,Neutral,448643.0,252499.0,60442.51854251,13,116.4762,3.19,252.594,25989.30078125,2781.010009765625,7406.89990234375,-0.00919901370610332,-0.01646288115040928,-0.007709450588949007
2018-11-11,6352.18,6369.3,6269.46,6318.47,1614.64423115,54.0,Neutral,422963.0,246991.0,60560.67878987,13,116.4762,3.19,252.594,25989.30078125,2781.010009765625,7406.89990234375,-0.00919901370610332,-0.01646288115040928,-0.007709450588949007
2018-11-12,6318.47,6388.21,6310.0,6318.96,2930.99026588,52.0,Neutral,510342.0,300006.0,118353.34336074,13,116.4762,3.19,252.594,25387.1796875,2726.219970703125,7200.8701171875,-0.01970148934024063,-0.0278159267537903,-0.023168037448102474
2018-11-13,6318.11,6335.03,6244.35,6261.87,3935.46502049,56.0,Greed,491741.0,279160.0,128317.62574391,13,116.6676,3.14,252.594,25286.490234375,2722.179931640625,7200.8701171875,-0.0014819196931705747,0.0,-0.003966153561144714
2018-11-14,6262.76,6298.47,5533.09,5559.1,17326.70444369,49.0,Neutral,524970.0,292755.0,201549.98749144,13,116.4964,3.12,252.594,25080.5,2701.580078125,7136.39013671875,-0.007567410690302756,-0.008954470698595896,-0.008146256458121393
2018-11-15,5559.99,5641.0,5199.8,5510.76,26038.51601563,28.0,Fear,523899.0,291525.0,484615.07082242,13,116.3849,3.11,252.594,25289.26953125,2730.199951171875,7259.02978515625,0.010593753366266334,0.01718510985077515,0.008323978040708946
2018-11-16,5511.3,5610.0,5414.14,5536.54,8705.62195519,23.0,Extreme Fear,533315.0,283124.0,195693.85675478,13,115.9246,3.08,252.594,25413.220703125,2736.27001953125,7247.8701171875,0.0022233054237545957,-0.0015373497972924755,0.004901334604458851
2018-11-17,5536.54,5550.66,5411.74,5487.14,3952.00751631,24.0,Extreme Fear,428640.0,262649.0,89398.18379487,13,115.9246,3.08,252.594,25413.220703125,2736.27001953125,7247.8701171875,0.0022233054237545957,-0.0015373497972924755,0.004901334604458851
2018-11-18,5490.58,5568.6,5470.0,5568.6,1945.56328011,26.0,Fear,393876.0,239803.0,63965.16471261,13,115.9246,3.08,252.594,25413.220703125,2736.27001953125,7247.8701171875,0.0022233054237545957,-0.0015373497972924755,0.004901334604458851
2018-11-19,5568.6,5658.47,4934.52,4945.43,20970.66624517,28.0,Fear,470247.0,267971.0,199215.20378453,13,115.985,3.06,252.594,25017.439453125,2690.72998046875,7028.47998046875,-0.01664310858849427,-0.030269601023684367,-0.015573832794492315
2018-11-20,4945.78,5033.73,4237.09,4545.13,37764.68327948,21.0,Extreme Fear,543711.0,288450.0,325080.78370828,13,116.2357,3.06,252.594,24465.640625,2641.889892578125,6908.81982421875,-0.01815124083246611,-0.017025040489909715,-0.02205656694638558
2018-11-21,4541.56,4635.0,4048.58,4428.14,28074.03372578,15.0,Extreme Fear,472552.0,254942.0,227159.86345532,13,116.0911,3.06,252.594,24464.689453125,2649.929931640625,6972.25,0.0030432907461763747,0.009181043563894375,-3.8877865067177275e-05
2018-11-22,4428.74,4589.53,4333.38,4433.0,9823.70994251,14.0,Extreme Fear,467175.0,266116.0,147946.46205614,13,116.0911,3.06,252.594,24464.689453125,2649.929931640625,6972.25,0.0030432907461763747,0.009181043563894375,-3.8877865067177275e-05
2018-11-23,4432.52,4476.35,4061.02,4226.32,16215.045967259999,12.0,Extreme Fear,479022.0,275261.0,174401.86280718,13,116.4703,3.05,252.594,24285.94921875,2632.56005859375,6938.97998046875,-0.006554842390161242,-0.004771776618917811,-0.007306049591083941
2018-11-24,4225.74,4376.88,4180.0,4209.18,4997.33945631,15.0,Extreme Fear,406861.0,250017.0,96368.50508279,13,116.4703,3.05,252.594,24285.94921875,2632.56005859375,6938.97998046875,-0.006554842390161242,-0.004771776618917811,-0.007306049591083941
2018-11-25,4205.04,4213.32,3474.73,3694.66,30011.23714026,9.0,Extreme Fear,410530.0,239256.0,164901.54793394,13,116.4703,3.05,252.594,24285.94921875,2632.56005859375,6938.97998046875,-0.006554842390161242,-0.004771776618917811,-0.007306049591083941
2018-11-26,3699.09,4120.0,3522.28,3813.65,24641.06916602,17.0,Extreme Fear,469613.0,257062.0,192156.33611956,13,116.6198,3.07,252.594,24640.240234375,2673.449951171875,7081.85009765625,0.0155323683669224,0.02058949839740687,0.01458831246140746
2018-11-27,3812.45,3868.78,3548.76,3725.55,21335.77413529,11.0,Extreme Fear,462322.0,268533.0,229185.33044865,13,116.8991,3.06,252.594,24748.73046875,2682.169921875,7082.7001953125,0.003261692144003847,0.00012003892267231642,0.004402969830775039
2018-11-28,3723.79,4237.09,3677.38,4233.0,19535.32130184,14.0,Extreme Fear,454764.0,254456.0,198420.8828308,13,116.8333,3.06,252.594,25366.4296875,2743.7900390625,7291.58984375,0.022973979644221654,0.029492939511367222,0.024958824434649918
2018-11-29,4237.09,4409.77,4086.97,4217.52,18840.07570223,18.0,Extreme Fear,461335.0,246226.0,217174.91941728,13,116.1954,3.03,252.594,25338.83984375,2737.800048828125,7273.080078125,-0.0021831080910337253,-0.002538508887861446,-0.001087651833146852
2018-11-30,4214.55,4300.0,3861.0,3970.2,15375.26811271,19.0,Extreme Fear,460123.0,250157.0,397151.03222431,13,116.4121,3.01,252.594,25538.4609375,2760.169921875,7330.5400390625,0.008170747552017188,0.007900361376512288,0.00787806762191745
2018-12-01,3970.19,4264.47,3872.84,4202.88,7452.16089959,13.0,Extreme Fear,420225.0,241847.0,171395.71727545,13,116.4121,3.01,252.767,25538.4609375,2760.169921875,7330.5400390625,0.008170747552017188,0.007900361376512288,0.00787806762191745
2018-12-02,4197.84,4265.0,4030.0,4098.06,6541.38057321,15.0,Extreme Fear,364379.0,222673.0,84399.89901707,13,116.4121,3.01,252.767,25538.4609375,2760.169921875,7330.5400390625,0.008170747552017188,0.007900361376512288,0.00787806762191745
2018-12-03,4099.33,4184.47,3747.0,3835.49,10573.04179705,17.0,Extreme Fear,426800.0,240652.0,319552.03686438,13,115.9046,2.98,252.767,25826.4296875,2790.3701171875,7441.509765625,0.010941426132194287,0.01513800156211853,0.011275885054496504
2018-12-04,3834.8,4033.98,3730.0,3908.63,12195.25099737,12.0,Extreme Fear,492965.0,270189.0,632663.24019797,13,116.0015,2.91,252.767,25027.0703125,2700.06005859375,7158.43017578125,-0.03236490314939877,-0.03804061255840796,-0.030951214886155598
2018-12-05,3910.44,3927.95,3662.35,3732.72,12466.33676744,19.0,Extreme Fear,438438.0,256501.0,372914.97617337,13,116.0015,2.91,252.767,25027.0703125,2700.06005859375,7158.43017578125,-0.03236490314939877,-0.03804061255840796,-0.030951214886155598
2018-12-06,3729.38,3844.79,3548.76,3595.43,14552.52985535,13.0,Extreme Fear,480400.0,279654.0,385583.72007886,13,116.3983,2.87,252.767,24947.669921875,2695.949951171875,7188.259765625,-0.0015222281477752508,0.004167057456908818,-0.0031725803153772603
2018-12-07,3591.63,3645.05,3210.0,3240.33,23377.05491798,11.0,Extreme Fear,495221.0,253890.0,224589.84393952,13,116.0839,2.85,252.767,24388.94921875,2633.080078125,6969.25,-0.023320118765389863,-0.030467703278104552,-0.022395706888645894
2018-12-08,3240.33,3531.0,3239.99,3384.16,13817.91882774,11.0,Extreme Fear,382550.0,231104.0,108889.78336972,13,116.0839,2.85,252.767,24388.94921875,2633.080078125,6969.25,-0.023320118765389863,-0.030467703278104552,-0.022395706888645894
2018-12-09,3382.14,3633.2,3241.0,3563.88,9877.3268666,14.0,Extreme Fear,364579.0,238569.0,80735.93336664,13,116.0839,2.85,252.767,24388.94921875,2633.080078125,6969.25,-0.023320118765389863,-0.030467703278104552,-0.022395706888645894
2018-12-10,3563.88,3588.43,3376.0,3402.4,9042.8376363,19.0,Extreme Fear,443067.0,258353.0,152111.12871128,13,116.6739,2.85,252.767,24423.259765625,2637.719970703125,7020.52001953125,0.0017621539947350051,0.007356605019370743,0.0014068070980532976
2018-12-11,3401.01,3427.27,3292.65,3344.6,10089.22457282,15.0,Extreme Fear,432511.0,251487.0,216726.78479913,13,116.7556,2.89,252.767,24370.240234375,2636.780029296875,7031.830078125,-0.00035634616892232795,0.001611000119974726,-0.0021708621927947203
2018-12-12,3346.05,3490.0,3322.43,3447.7,7537.01492446,14.0,Extreme Fear,439270.0,261423.0,161534.99419053,13,116.2205,2.91,252.767,24527.26953125,2651.070068359375,7098.31005859375,0.005419503676349802,0.009454150588132038,0.006443485799270343
2018-12-13,3447.0,3460.0,3334.64,3382.5,8224.49716045,14.0,Extreme Fear,439018.0,268422.0,177671.44337181,13,116.3967,2.91,252.767,24597.380859375,2650.5400390625,7070.330078125,-0.00019993032368359476,-0.0039417805418171525,0.0028585052256091537
2018-12-14,3379.0,3383.3,3158.0,3178.3,15999.43527698,10.0,Extreme Fear,464524.0,275801.0,161726.03180085,13,116.7891,2.89,252.767,24100.509765625,2599.949951171875,6910.66015625,-0.019086709555430348,-0.022583093025459355,-0.020200162634820717
2018-12-15,3179.83,3260.26,3122.28,3152.84,7800.41032614,11.0,Extreme Fear,397644.0,262879.0,91655.2988358,13,116.7891,2.89,252.767,24100.509765625,2599.949951171875,6910.66015625,-0.019086709555430348,-0.022583093025459355,-0.020200162634820717
2018-12-16,3150.08,3259.43,3147.29,3206.11,6293.32046472,13.0,Extreme Fear,364388.0,226453.0,98059.28085556,13,116.7891,2.89,252.767,24100.509765625,2599.949951171875,6910.66015625,-0.019086709555430348,-0.022583093025459355,-0.020200162634820717
2018-12-17,3205.03,3537.07,3180.0,3533.0,13049.27809867,17.0,Extreme Fear,466784.0,298823.0,161537.16859897,13,116.4524,2.86,252.767,23592.98046875,2545.93994140625,6753.72998046875,-0.020773480559224233,-0.0227084203582667,-0.02105886148511671
2018-12-18,3533.0,3590.0,3422.77,3491.63,14612.23627866,23.0,Extreme Fear,461773.0,266245.0,205069.82277401,13,116.4122,2.82,252.767,23675.640625,2546.159912109375,6783.91015625,8.640058610476231e-05,0.004468667812975724,0.003503591093947822
2018-12-19,3492.89,3924.01,3491.06,3795.89,21503.39477691,21.0,Extreme Fear,495568.0,302392.0,238015.6390954,13,116.0672,2.77,252.767,23323.66015625,2506.9599609375,6636.830078125,-0.01539571453679811,-0.021680723172534222,-0.014866776968152307
2018-12-20,3792.34,4172.07,3650.0,4044.29,24456.58134916,27.0,Fear,475406.0,287273.0,209224.042065,13,116.0179,2.79,252.767,22859.599609375,2467.419921875,6528.41015625,-0.01577210632742365,-0.016336100306734158,-0.019896557562842365
2018-12-21,4048.27,4162.0,3886.66,3939.3,17393.94363543,35.0,Fear,492726.0,280588.0,203257.00403146,13,116.2221,2.79,252.767,22445.369140625,2416.6201171875,6332.990234375,-0.020588228309714296,-0.029933769049102055,-0.018120635349191283
2018-12-22,3939.4,3956.3,3770.0,3853.09,9550.21818491,28.0,Fear,386813.0,251216.0,78988.75477337,13,116.2221,2.79,252.767,22445.369140625,2416.6201171875,6332.990234375,-0.020588228309714296,-0.029933769049102055,-0.018120635349191283
2018-12-23,3857.12,4051.0,3830.02,3980.0,6194.79673838,31.0,Fear,371648.0,250739.0,98148.12191618,13,116.2221,2.79,252.767,22445.369140625,2416.6201171875,6332.990234375,-0.020588228309714296,-0.029933769049102055,-0.018120635349191283
2018-12-24,3986.91,4236.84,3904.82,4053.0,11136.02315898,25.0,Extreme Fear,419725.0,272297.0,165780.96935255,13,116.2177,2.74,252.767,21792.19921875,2351.10009765625,6192.919921875,-0.027112254452099527,-0.02211756331783188,-0.029100431264139637
2018-12-25,4053.0,4075.0,3674.73,3735.33,11854.4446655,33.0,Fear,353052.0,265052.0,106914.50089349,13,116.2177,2.74,252.767,21792.19921875,2351.10009765625,6192.919921875,-0.027112254452099527,-0.02211756331783188,-0.029100431264139637
2018-12-26,3732.93,3863.34,3678.8,3755.97,9363.88347371,26.0,Fear,397075.0,281305.0,111855.64573318,13,116.1156,2.81,252.767,22878.44921875,2467.699951171875,6554.35986328125,0.04959374278953943,0.05836341273032608,0.04984581817999301
2018-12-27,3757.57,3841.17,3692.71,3740.85,10319.33131181,29.0,Fear,434318.0,300020.0,153232.01524318,13,115.9922,2.77,252.767,23138.8203125,2488.830078125,6579.490234375,0.008562680784222065,0.0038341457622024233,0.011380626862445453
2018-12-28,3740.43,3915.5,3566.0,3865.19,13885.57198531,21.0,Extreme Fear,485694.0,308267.0,168810.72130871,13,115.7226,2.72,252.767,23062.400390625,2485.739990234375,6584.52001953125,-0.0012415825080966947,0.000764464263503406,-0.0033026714777553146
2018-12-29,3865.72,3970.0,3813.76,3836.02,7511.65808146,24.0,Extreme Fear,423956.0,264980.0,108797.37893241,13,115.7226,2.72,252.767,23062.400390625,2485.739990234375,6584.52001953125,-0.0012415825080966947,0.000764464263503406,-0.0033026714777553146
2018-12-30,3832.46,3942.9,3688.76,3812.05,6763.53396821,23.0,Extreme Fear,391259.0,267639.0,70586.78146794,13,115.7226,2.72,252.767,23062.400390625,2485.739990234375,6584.52001953125,-0.0012415825080966947,0.000764464263503406,-0.0033026714777553146
2018-12-31,3811.45,3852.27,3706.0,3750.76,6639.10502826,26.0,Fear,391031.0,259684.0,126700.76554973,13,115.5667,2.69,252.767,23327.4609375,2506.85009765625,6635.27978515625,0.00849248413140935,0.007708954559244141,0.011493189884204336
2019-01-01,3750.62,3752.01,3629.66,3659.81,4860.34621925,24.0,Extreme Fear,310120.0,234725.0,59662.85322199,9,115.5667,2.69,252.561,23327.4609375,2506.85009765625,6635.27978515625,0.00849248413140935,0.007708954559244141,0.011493189884204336
2019-01-02,3659.35,3890.0,3659.35,3850.0,5710.0250875,30.0,Fear,415822.0,271696.0,129140.083302,9,115.7676,2.66,252.561,23346.240234375,2510.030029296875,6665.93994140625,0.0012684969251244294,0.00462077821022544,0.0008050296140378332
2019-01-03,3850.0,3918.67,3760.0,3782.09,5678.79232135,33.0,Fear,450626.0,291016.0,152925.79042141,9,115.4611,2.56,252.561,22686.220703125,2447.889892578125,6463.5,-0.02475673039503723,-0.030369301731743903,-0.028270913201612125
2019-01-04,3783.45,3850.33,3732.38,3757.66,6749.60696872,48.0,Neutral,454702.0,281772.0,141474.79692751,9,114.9813,2.67,252.561,23433.16015625,2531.93994140625,6738.85986328125,0.03433571464262353,0.04260228410013922,0.032924807657456645
2019-01-05,3757.66,3887.09,3753.04,3845.58,4141.24546102,36.0,Fear,385489.0,265192.0,84980.85526938,9,114.9813,2.67,252.561,23433.16015625,2531.93994140625,6738.85986328125,0.03433571464262353,0.04260228410013922,0.032924807657456645
2019-01-06,3846.58,4090.0,3753.0,4050.0,4994.2182361,31.0,Fear,389294.0,258522.0,76252.19816891,9,114.9813,2.67,252.561,23433.16015625,2531.93994140625,6738.85986328125,0.03433571464262353,0.04260228410013922,0.032924807657456645
2019-01-07,4045.47,4070.0,3964.01,4015.0,7410.80377828,39.0,Fear,448076.0,284782.0,154837.02139319,9,114.5621,2.7,252.561,23531.349609375,2549.68994140625,6823.47021484375,0.007010434848680358,0.01255558852373917,0.004190192550654004
2019-01-08,4015.0,4112.0,3934.73,4003.7,11552.82952442,39.0,Fear,465085.0,318524.0,148461.83872514,9,114.7272,2.73,252.561,23787.44921875,2574.409912109375,6897.0,0.009695285023358924,0.01077601027645625,0.010883337064227172
2019-01-09,4001.61,4060.0,3948.44,4009.71,7925.55102007,42.0,Fear,463346.0,319056.0,157273.13975154,9,114.1394,2.74,252.561,23879.119140625,2584.9599609375,6957.080078125,0.004098045450532162,0.008711045110192828,0.003853709619388024
2019-01-10,4009.87,4036.22,3503.44,3613.98,14789.68488721,37.0,Fear,489566.0,327338.0,177109.2242526,9,114.048,2.74,252.561,24001.919921875,2596.639892578125,6986.06982421875,0.004518418782931244,0.004166941557119941,0.005142600969777034
2019-01-11,3610.9,3677.84,3581.61,3653.46,11028.57319601,19.0,Extreme Fear,486650.0,308372.0,297947.55517708,9,114.0383,2.71,252.561,23995.94921875,2596.260009765625,6971.47998046875,-0.00014629784190933748,-0.0020884193999065603,-0.0002487593969330293
2019-01-12,3653.94,3704.6,3557.09,3631.04,4501.88001152,22.0,Extreme Fear,396628.0,281502.0,74725.49091697,9,114.0383,2.71,252.561,23995.94921875,2596.260009765625,6971.47998046875,-0.00014629784190933748,-0.0020884193999065603,-0.0002487593969330293
